"state_abbrev,""state"",""municipality"",""geocode"",""urb2000"",""rur2000"",""tot2000"",""prop_urb2000"",""prop_rur2000"",""urb2010"",""rur2010"",""tot2010"",""prop_urb2010"",""prop_rur2010"",""pop_estimated2006"",""pop_estimated2017"",""urb2006e"",""rur2006e"",""urb2017e"",""rur2017e"""
"TO,""Tocantins"",""Fátima"",1707553,3295,553,3848,0.856288981288981,0.143711018711019,3135,670,3805,0.823915900131406,0.176084099868594,3807,3879,3136.64783180026,670.352168199737,3195.96977660972,683.030223390276"
"TO,""Tocantins"",""Figueirópolis"",1707652,4318,1244,5562,0.776339446242359,0.223660553757641,4054,1286,5340,0.759176029962547,0.240823970037453,5165,5352,3921.14419475655,1243.85580524345,4063.11011235955,1288.88988764045"
"TO,""Tocantins"",""Filadélfia"",1707702,4043,4175,8218,0.491968848868338,0.508031151131662,5538,2967,8505,0.651146384479718,0.348853615520282,8754,8893,5700.13544973545,3053.86455026455,5790.64479717813,3102.35520282187"
"TO,""Tocantins"",""Formoso do Araguaia"",1708205,13258,5559,18817,0.704575649678482,0.295424350321518,13333,5094,18427,0.72355782276008,0.27644217723992,20301,18684,14688.9473598524,5612.05264014761,13518.9543604493,5165.04563955066"
"TO,""Tocantins"",""Fortaleza do Tabocão"",1708254,1606,636,2242,0.716324710080285,0.283675289919715,1968,451,2419,0.813559322033898,0.186440677966102,2887,2584,2348.74576271186,538.254237288135,2102.23728813559,481.762711864407"
"TO,""Tocantins"",""Goianorte"",1708304,2257,2582,4839,0.466418681545774,0.533581318454226,2760,2196,4956,0.556900726392252,0.443099273607748,4608,5153,2566.1985472155,2041.8014527845,2869.70944309927,2283.29055690073"
"TO,""Tocantins"",""Goiatins"",1709005,4241,6795,11036,0.384287785429503,0.615712214570497,4949,7115,12064,0.410228779840849,0.589771220159151,10777,12973,4421.03556034483,6355.96443965517,5321.89796087533,7651.10203912467"
"TO,""Tocantins"",""Guaraí"",1709302,17587,2431,20018,0.87855929663303,0.12144070336697,21128,2072,23200,0.910689655172414,0.0893103448275862,21175,25642,19283.8534482759,1891.14655172414,23351.904137931,2290.09586206896"
"TO,""Tocantins"",""Gurupi"",1709500,63486,1548,65034,0.976197066150014,0.0238029338499862,75000,1755,76755,0.977135040062537,0.0228649599374634,72831,85523,71165.7221027946,1665.27789720539,83567.5200312683,1955.47996873168"
"TO,""Tocantins"",""Ipueiras"",1709807,586,580,1166,0.502572898799314,0.497427101200686,958,681,1639,0.584502745576571,0.415497254423429,1184,1955,692.05125076266,491.94874923734,1142.7028676022,812.297132397804"
"TO,""Tocantins"",""Itacajá"",1710508,3627,3188,6815,0.532208363903155,0.467791636096845,4273,2831,7104,0.601492117117117,0.398507882882883,6569,7456,3951.20171734234,2617.79828265766,4484.72522522523,2971.27477477477"
"TO,""Tocantins"",""Itaguatins"",1710706,3270,3116,6386,0.512057626057,0.487942373943,3396,2633,6029,0.563277492121413,0.436722507878587,6706,5980,3777.3388621662,2928.6611378338,3368.39940288605,2611.60059711395"
"TO,""Tocantins"",""Itapiratins"",1710904,1162,2115,3277,0.354592615196826,0.645407384803174,1914,1618,3532,0.541902604756512,0.458097395243488,3613,3772,1957.89411098528,1655.10588901472,2044.05662514156,1727.94337485844"
"TO,""Tocantins"",""Itaporã do Tocantins"",1711100,1552,970,2522,0.615384615384615,0.384615384615385,1563,882,2445,0.639263803680982,0.360736196319018,1687,2465,1078.43803680982,608.561963190184,1575.78527607362,889.21472392638"
"TO,""Tocantins"",""Jaú do Tocantins"",1711506,997,2124,3121,0.319448894585069,0.680551105414931,1310,2197,3507,0.373538637011691,0.626461362988309,3298,3821,1231.93042486456,2066.06957513544,1427.29113202167,2393.70886797833"
"TO,""Tocantins"",""Juarina"",1711803,1142,1191,2333,0.489498499785684,0.510501500214316,1033,1198,2231,0.463021066786195,0.536978933213806,2668,2229,1235.34020618557,1432.65979381443,1032.07395786643,1196.92604213357"
"TO,""Tocantins"",""Lagoa da Confusão"",1711902,3396,2772,6168,0.550583657587549,0.449416342412451,6332,3878,10210,0.620176297747307,0.379823702252693,9102,12808,5644.84466209598,3457.15533790402,7943.2180215475,4864.7819784525"
"TO,""Tocantins"",""Lagoa do Tocantins"",1711951,1631,899,2530,0.644664031620553,0.355335968379447,2538,987,3525,0.72,0.28,2927,4191,2107.44,819.56,3017.52,1173.48"
"TO,""Tocantins"",""Lajeado"",1712009,1583,761,2344,0.675341296928328,0.324658703071672,2166,607,2773,0.781103498016589,0.218896501983411,3513,3092,2744.01658853228,768.983411467725,2415.17201586729,676.827984132708"
"TO,""Tocantins"",""Lavandeira"",1712157,629,580,1209,0.520264681555004,0.479735318444996,1023,582,1605,0.637383177570093,0.362616822429907,1222,1875,778.882242990654,443.117757009346,1195.09345794393,679.906542056075"
"TO,""Tocantins"",""Lizarda"",1712405,1448,2339,3787,0.382360707684183,0.617639292315817,2583,1142,3725,0.693422818791946,0.306577181208054,3507,3787,2431.83382550336,1075.16617449664,2625.9922147651,1161.0077852349"
"TO,""Tocantins"",""Luzinópolis"",1712454,1327,694,2021,0.656605640771895,0.343394359228105,1675,947,2622,0.638825324180015,0.361174675819985,2488,3038,1589.39740655988,898.602593440122,1940.75133485889,1097.24866514111"
"TO,""Tocantins"",""Marianópolis do Tocantins"",1712504,1968,1364,3332,0.590636254501801,0.409363745498199,2383,1969,4352,0.547564338235294,0.452435661764706,4070,5054,2228.58685661765,1841.41314338235,2767.39016544118,2286.60983455882"
"TO,""Tocantins"",""Mateiros"",1712702,640,1006,1646,0.388821385176185,0.611178614823815,1417,806,2223,0.637426900584795,0.362573099415205,1953,2614,1244.89473684211,708.105263157895,1666.23391812865,947.766081871345"
"TO,""Tocantins"",""Maurilândia do Tocantins"",1712801,1579,1275,2854,0.553258584442887,0.446741415557113,2017,1137,3154,0.639505389980977,0.360494610019023,3524,3409,2253.61699429296,1270.38300570704,2180.07387444515,1228.92612555485"
"TO,""Tocantins"",""Miracema do Tocantins"",1713205,20435,4009,24444,0.835992472590411,0.164007527409589,17937,2747,20684,0.86719203248888,0.13280796751112,28239,19055,24488.6358054535,3750.36419454651,16524.3441790756,2530.65582092438"
"TO,""Tocantins"",""Miranorte"",1713304,10702,1100,11802,0.906795458396882,0.0932045416031181,11036,1587,12623,0.874277113206052,0.125722886793948,12463,13426,10896.115661887,1566.88433811297,11738.0445219045,1687.95547809554"
"TO,""Tocantins"",""Monte do Carmo"",1713601,2326,2867,5193,0.44791064895051,0.55208935104949,2881,3835,6716,0.428975580702799,0.571024419297201,4196,7770,1799.98153662895,2396.01846337105,3333.14026206075,4436.85973793925"
"TO,""Tocantins"",""Monte Santo do Tocantins"",1713700,381,1488,1869,0.203852327447833,0.796147672552167,450,1635,2085,0.215827338129496,0.784172661870504,1948,2264,420.431654676259,1527.56834532374,488.63309352518,1775.36690647482"
"TO,""Tocantins"",""Muricilândia"",1713957,1725,955,2680,0.64365671641791,0.35634328358209,1800,1352,3152,0.571065989847716,0.428934010152284,2628,3507,1500.7614213198,1127.2385786802,2002.72842639594,1504.27157360406"
"TO,""Tocantins"",""Natividade"",1714203,6399,2468,8867,0.721664599075223,0.278335400924777,7195,1805,9000,0.799444444444444,0.200555555555556,9764,9312,7805.77555555556,1958.22444444444,7444.42666666667,1867.57333333333"
"TO,""Tocantins"",""Nazaré"",1714302,2003,3147,5150,0.388932038834951,0.611067961165049,1991,2395,4386,0.453944368445052,0.546055631554948,5888,4060,2672.82444140447,3215.17555859553,1843.01413588691,2216.98586411309"
"TO,""Tocantins"",""Nova Olinda"",1714880,6128,3257,9385,0.6529568460309,0.3470431539691,7465,3221,10686,0.698577578139622,0.301422421860378,10653,11715,7441.94693992139,3211.05306007861,8183.83632790567,3531.16367209433"
"TO,""Tocantins"",""Nova Rosalândia"",1715002,2435,755,3190,0.763322884012539,0.236677115987461,2468,1302,3770,0.654641909814324,0.345358090185676,3273,4203,2142.64297082228,1130.35702917772,2751.4599469496,1451.5400530504"
"TO,""Tocantins"",""Novo Acordo"",1715101,1968,1089,3057,0.643768400392542,0.356231599607458,3083,679,3762,0.819510898458267,0.180489101541733,3498,4267,2866.64912280702,631.350877192982,3496.85300372142,770.146996278575"
"TO,""Tocantins"",""Novo Alegre"",1715150,1806,468,2274,0.794195250659631,0.205804749340369,1699,587,2286,0.743219597550306,0.256780402449694,2574,2353,1913.04724409449,660.952755905512,1748.79571303587,604.20428696413"
"TO,""Tocantins"",""Novo Jardim"",1715259,1373,778,2151,0.638307763830776,0.361692236169224,1776,681,2457,0.722832722832723,0.277167277167277,2617,2697,1891.65323565324,725.346764346764,1949.47985347985,747.520146520146"
"TO,""Tocantins"",""Oliveira de Fátima"",1715507,698,260,958,0.728601252609603,0.271398747390397,817,220,1037,0.787849566055931,0.212150433944069,1039,1110,818.575699132112,220.424300867888,874.513018322083,235.486981677917"
"TO,""Tocantins"",""Palmas"",1721000,134179,3176,137355,0.976877434385352,0.0231225656146482,221742,6590,228332,0.971138517597183,0.028861482402817,220889,286787,214513.816013524,6375.18398647584,278509.902046143,8277.09795385669"
"TO,""Tocantins"",""Palmeirante"",1715705,1302,2308,3610,0.360664819944598,0.639335180055402,1926,3028,4954,0.388776746063787,0.611223253936213,3665,5859,1424.86677432378,2240.13322567622,2277.84295518773,3581.15704481227"
"TO,""Tocantins"",""Palmeiras do Tocantins"",1713809,2497,2125,4622,0.540242319342276,0.459757680657724,3232,2508,5740,0.563066202090592,0.436933797909408,5930,6535,3338.98257839721,2591.01742160279,3679.63763066202,2855.36236933798"
"TO,""Tocantins"",""Palmeirópolis"",1715754,5546,1522,7068,0.784663271080928,0.215336728919072,5981,1358,7339,0.81496116637144,0.18503883362856,5407,7687,4406.49502657038,1000.50497342962,6264.60648589726,1422.39351410274"
"TO,""Tocantins"",""Paraíso do Tocantins"",1716109,34379,1751,36130,0.951536119568226,0.0484638804317742,42473,1944,44417,0.956232973861359,0.0437670261386406,42319,50360,40466.8232208389,1852.17677916113,48155.8925636581,2204.10743634194"
"TO,""Tocantins"",""Paranã"",1716208,2833,7583,10416,0.271985407066052,0.728014592933948,4720,5618,10338,0.456568001547688,0.543431998452312,10009,10562,4569.78912749081,5439.21087250919,4822.27123234668,5739.72876765332"
"TO,""Tocantins"",""Pau D'Arco"",1716307,2757,1578,4335,0.63598615916955,0.36401384083045,2900,1688,4588,0.632083696599826,0.367916303400174,4689,4853,2963.84045335658,1725.15954664342,3067.50217959895,1785.49782040105"
"TO,""Tocantins"",""Pedro Afonso"",1716505,7328,1700,9028,0.811696942844484,0.188303057155516,10016,1523,11539,0.868012826068117,0.131987173931883,9017,13288,7826.87165265621,1190.12834734379,11534.1544327931,1753.84556720686"
"TO,""Tocantins"",""Peixe"",1716604,3672,5091,8763,0.419034577199589,0.580965422800411,5235,5149,10384,0.504140986132512,0.495859013867488,8677,11591,4374.4313366718,4302.5686633282,5843.49817026194,5747.50182973806"
"TO,""Tocantins"",""Pequizeiro"",1716653,2293,2298,4591,0.499455456327597,0.500544543672403,2390,2664,5054,0.472892758211318,0.527107241788682,5553,5453,2625.97348634745,2927.02651365255,2578.68421052632,2874.31578947368"
"TO,""Tocantins"",""Pindorama do Tocantins"",1717008,2324,2361,4685,0.496051227321238,0.503948772678762,2947,1559,4506,0.654016866400355,0.345983133599645,4490,4520,2936.53573013759,1553.46426986241,2956.15623612961,1563.84376387039"
"TO,""Tocantins"",""Piraquê"",1717206,1179,1181,2360,0.499576271186441,0.500423728813559,1122,1798,2920,0.384246575342466,0.615753424657534,3724,3044,1430.93424657534,2293.06575342466,1169.64657534247,1874.35342465753"
"TO,""Tocantins"",""Pium"",1717503,3194,2346,5540,0.576534296028881,0.423465703971119,3779,2915,6694,0.564535404840155,0.435464595159845,4106,7536,2317.98237227368,1788.01762772632,4254.33881087541,3281.66118912459"
"TO,""Tocantins"",""Ponte Alta do Bom Jesus"",1717800,2464,2110,4574,0.538696982947092,0.461303017052908,2501,2043,4544,0.550396126760563,0.449603873239437,4247,4645,2337.53235035211,1909.46764964789,2556.59000880282,2088.40999119718"
"TO,""Tocantins"",""Ponte Alta do Tocantins"",1717909,3276,2896,6172,0.530784186649384,0.469215813350616,4527,2653,7180,0.63050139275766,0.36949860724234,6111,7949,3852.99401114206,2258.00598885794,5011.85557103064,2937.14442896936"
"TO,""Tocantins"",""Porto Alegre do Tocantins"",1718006,1378,1015,2393,0.575846218136231,0.424153781863769,1919,877,2796,0.686337625178827,0.313662374821173,2607,3102,1789.2821888412,817.717811158798,2129.01931330472,972.980686695279"
"TO,""Tocantins"",""Porto Nacional"",1718204,38766,6225,44991,0.86163899446556,0.13836100553444,42435,6711,49146,0.863447686485167,0.136552313514833,47141,52828,40703.7873885972,6437.21261140276,45614.2143816384,7213.78561836162"
"TO,""Tocantins"",""Praia Norte"",1718303,3475,3306,6781,0.512461288895443,0.487538711104557,4468,3191,7659,0.583365974670322,0.416634025329678,8528,8365,4974.94503198851,3553.05496801149,4879.85637811725,3485.14362188275"
"TO,""Tocantins"",""Presidente Kennedy"",1718402,3119,640,3759,0.829741952646981,0.170258047353019,3227,454,3681,0.876663950013583,0.123336049986417,3899,3733,3418.11274110296,480.887258897039,3272.58652540071,460.413474599294"
"TO,""Tocantins"",""Pugmil"",1718451,1566,423,1989,0.787330316742081,0.212669683257919,2004,365,2369,0.845926551287463,0.154073448712537,2669,2650,2257.77796538624,411.222034613761,2241.70536091178,408.294639088223"
"TO,""Tocantins"",""Recursolândia"",1718501,1256,1882,3138,0.40025493945188,0.59974506054812,1990,1778,3768,0.528131634819533,0.471868365180467,3896,4230,2057.6008492569,1838.3991507431,2233.99681528662,1996.00318471338"
"TO,""Tocantins"",""Riachinho"",1718550,1567,2103,3670,0.426975476839237,0.573024523160763,1812,2379,4191,0.432355046528275,0.567644953471725,3749,4601,1620.8990694345,2128.1009305655,1989.26556907659,2611.73443092341"
"TO,""Tocantins"",""Rio da Conceição"",1718659,998,191,1189,0.839360807401177,0.160639192598823,1574,140,1714,0.918319719953326,0.0816802800466744,1531,2061,1405.94749124854,125.052508751459,1892.6569428238,168.343057176196"
"TO,""Tocantins"",""Rio dos Bois"",1718709,1150,1119,2269,0.506831203173204,0.493168796826796,1029,1541,2570,0.400389105058366,0.599610894941634,2833,2810,1134.30233463035,1698.69766536965,1125.09338521401,1684.90661478599"
"TO,""Tocantins"",""Rio Sono"",1718758,1871,4218,6089,0.307275414682214,0.692724585317786,2407,3847,6254,0.38487368084426,0.61512631915574,5420,6512,2086.01535017589,3333.98464982411,2506.29740965782,4005.70259034218"
"TO,""Tocantins"",""Sampaio"",1718808,2289,512,2801,0.817208139950018,0.182791860049982,3516,348,3864,0.909937888198758,0.0900621118012422,2448,4579,2227.52795031056,220.472049689441,4166.60559006211,412.394409937889"
"TO,""Tocantins"",""Sandolândia"",1718840,1415,1917,3332,0.424669867947179,0.575330132052821,1764,1562,3326,0.530366806975346,0.469633193024654,3702,3410,1963.41791942273,1738.58208057727,1808.55081178593,1601.44918821407"
"TO,""Tocantins"",""Santa Fé do Araguaia"",1718865,3368,2139,5507,0.611585255129835,0.388414744870165,4374,2225,6599,0.662827701166843,0.337172298833157,6970,7402,4619.9090771329,2350.0909228671,4906.25064403698,2495.74935596302"
"TO,""Tocantins"",""Santa Maria do Tocantins"",1718881,1034,1192,2226,0.464510332434861,0.535489667565139,1725,1169,2894,0.596060815480304,0.403939184519696,2463,3356,1468.09778852799,994.902211472011,2000.3800967519,1355.6199032481"
"TO,""Tocantins"",""Santa Rita do Tocantins"",1718899,729,1123,1852,0.393628509719222,0.606371490280778,918,1210,2128,0.431390977443609,0.568609022556391,1939,2343,836.467105263158,1102.53289473684,1010.74906015038,1332.25093984962"
"TO,""Tocantins"",""Santa Rosa do Tocantins"",1718907,2322,1994,4316,0.537998146431881,0.462001853568119,2947,1621,4568,0.645140105078809,0.354859894921191,4681,4833,3019.90083187391,1661.09916812609,3117.96212784588,1715.03787215412"
"TO,""Tocantins"",""Santa Tereza do Tocantins"",1719004,1340,774,2114,0.633869441816462,0.366130558183538,1616,907,2523,0.640507332540626,0.359492667459374,2424,2825,1552.58977407848,871.410225921522,1809.43321442727,1015.56678557273"
"TO,""Tocantins"",""Santa Terezinha do Tocantins"",1720002,1387,1068,2455,0.564969450101833,0.435030549898167,1594,880,2474,0.644300727566694,0.355699272433306,2847,2550,1834.32417138238,1012.67582861762,1642.96685529507,907.033144704931"
"TO,""Tocantins"",""São Bento do Tocantins"",1720101,1952,1786,3738,0.522204387372927,0.477795612627073,2716,1892,4608,0.589409722222222,0.410590277777778,2889,5231,1702.8046875,1186.1953125,3083.20225694444,2147.79774305556"
"TO,""Tocantins"",""São Félix do Tocantins"",1720150,531,738,1269,0.418439716312057,0.581560283687943,931,506,1437,0.647877522616562,0.352122477383438,1595,1571,1033.36464857342,561.635351426583,1017.81558803062,553.184411969381"
"TO,""Tocantins"",""São Miguel do Tocantins"",1720200,1910,6576,8486,0.225076596747584,0.774923403252416,2547,7934,10481,0.24301116305696,0.75698883694304,9613,11906,2336.06631046656,7276.93368953344,2893.29090735617,9012.70909264383"
"TO,""Tocantins"",""São Salvador do Tocantins"",1720259,1084,1656,2740,0.395620437956204,0.604379562043796,1588,1322,2910,0.545704467353952,0.454295532646048,2843,3084,1551.43780068729,1291.56219931271,1682.95257731959,1401.04742268041"
"TO,""Tocantins"",""São Sebastião do Tocantins"",1720309,2811,858,3669,0.766148814390842,0.233851185609158,3283,1000,4283,0.766518795236983,0.233481204763017,4534,4749,3475.39621760448,1058.60378239552,3640.19775858043,1108.80224141957"
"TO,""Tocantins"",""São Valério"",1720499,2238,2816,5054,0.442817570241393,0.557182429758607,2723,1660,4383,0.621263974446726,0.378736025553274,6092,4111,3784.74013232945,2307.25986767055,2554.01619895049,1556.98380104951"
"TO,""Tocantins"",""Silvanópolis"",1720655,3349,1376,4725,0.708783068783069,0.291216931216931,4061,1007,5068,0.80130228887135,0.19869771112865,3873,5399,3103.44376479874,769.556235201263,4326.23105761642,1072.76894238358"
"TO,""Tocantins"",""Sítio Novo do Tocantins"",1720804,4756,4732,9488,0.501264755480607,0.498735244519393,4875,4273,9148,0.532903366856143,0.467096633143857,11225,9192,5981.84029296021,5243.15970703979,4898.44774814167,4293.55225185833"
"TO,""Tocantins"",""Sucupira"",1720853,864,612,1476,0.585365853658537,0.414634146341463,1106,636,1742,0.634902411021814,0.365097588978186,1236,1941,784.739380022962,451.260619977038,1232.34557979334,708.654420206659"
"TO,""Tocantins"",""Taguatinga"",1720903,8160,5009,13169,0.619637026349761,0.380362973650239,10627,4424,15051,0.706066042123447,0.293933957876553,14477,16530,10221.7180918211,4255.28190817886,11671.2716763006,4858.72832369942"
"TO,""Tocantins"",""Taipas do Tocantins"",1720937,1103,610,1713,0.643899591360187,0.356100408639813,1557,388,1945,0.800514138817481,0.199485861182519,1369,2130,1095.90385604113,273.096143958869,1705.09511568123,424.904884318766"
"TO,""Tocantins"",""Talismã"",1720978,980,1326,2306,0.424978317432784,0.575021682567216,1363,1199,2562,0.532006245120999,0.467993754879001,2809,2777,1494.40554254489,1314.59445745511,1477.38134270102,1299.61865729898"
"TO,""Tocantins"",""Tocantínia"",1721109,2980,2808,5788,0.514858327574292,0.485141672425708,2955,3781,6736,0.438687648456057,0.561312351543943,5927,7460,2600.10169239905,3326.89830760095,3272.60985748219,4187.39014251781"
"TO,""Tocantins"",""Tocantinópolis"",1721208,18878,3899,22777,0.828818545023489,0.171181454976511,18318,4301,22619,0.809850126000265,0.190149873999735,26994,23119,21861.0943012512,5132.90569874884,18722.9250630001,4396.07493699987"
"TO,""Tocantins"",""Tupirama"",1721257,433,746,1179,0.367260390161154,0.632739609838846,930,644,1574,0.590851334180432,0.409148665819568,1311,1843,774.606099110546,536.393900889454,1088.93900889454,754.060991105464"
"TO,""Tocantins"",""Tupiratins"",1721307,729,636,1365,0.534065934065934,0.465934065934066,1065,1032,2097,0.507868383404864,0.492131616595136,1471,2574,747.074391988555,723.925608011445,1307.25321888412,1266.74678111588"
"TO,""Tocantins"",""Wanderlândia"",1722081,5273,5000,10273,0.513287257860411,0.486712742139589,5868,5113,10981,0.534377561242146,0.465622438757854,11022,11677,5889.90948001093,5132.09051998907,6239.92678262453,5437.07321737547"
"TO,""Tocantins"",""Xambioá"",1722107,9677,2460,12137,0.797313998516932,0.202686001483068,9738,1746,11484,0.847962382445141,0.152037617554859,12799,11683,10853.0705329154,1945.92946708464,9906.74451410658,1776.25548589342"
"MA,""Maranhão"",""Açailândia"",2100055,64164,24156,88320,0.726494565217391,0.273505434782609,78237,25810,104047,0.751939027554855,0.248060972445145,106357,111339,79973.9791536517,26383.0208463483,83720.13938893,27618.86061107"
"MA,""Maranhão"",""Alcântara"",2100204,5665,15626,21291,0.266074867314828,0.733925132685172,6399,15452,21851,0.292847009290193,0.707152990709807,22550,21673,6603.70005949385,15946.2999405062,6346.87323234635,15326.1267676537"
"MA,""Maranhão"",""Altamira do Maranhão"",2100402,2894,5971,8865,0.326452340665539,0.673547659334461,3154,7909,11063,0.285094459007502,0.714905540992497,6730,8070,1918.68570912049,4811.31429087951,2300.71228419054,5769.28771580946"
"MA,""Maranhão"",""Alto Alegre do Maranhão"",2100436,12997,7165,20162,0.644628509076481,0.355371490923519,19374,5225,24599,0.787592991585024,0.212407008414976,24121,26872,18997.5305500224,5123.46944997764,21164.1988698728,5707.80113012724"
"MA,""Maranhão"",""Alto Alegre do Pindaré"",2100477,7909,22268,30177,0.26208701991583,0.73791298008417,9829,21228,31057,0.316482596516083,0.683517403483917,35695,31312,11296.8462826416,24398.1537173584,9909.7030621116,21402.2969378884"
"MA,""Maranhão"",""Alto Parnaíba"",2100501,6038,4136,10174,0.593473560055042,0.406526439944958,7028,3738,10766,0.652795838751626,0.347204161248374,10054,11001,6563.20936280884,3490.79063719116,7181.40702210663,3819.59297789337"
"MA,""Maranhão"",""Amapá do Maranhão"",2100550,3979,1452,5431,0.732645921561407,0.267354078438593,4841,1590,6431,0.752760068418597,0.247239931581403,6627,6895,4988.54097341004,1638.45902658996,5190.28067174623,1704.71932825377"
"MA,""Maranhão"",""Amarante do Maranhão"",2100600,10818,20474,31292,0.345711363926882,0.654288636073118,15004,22928,37932,0.39554993145629,0.60445006854371,37345,41106,14771.8121902352,22573.1878097648,16259.4754824423,24846.5245175577"
"MA,""Maranhão"",""Anajatuba"",2100709,5992,16986,22978,0.260771172425799,0.739228827574201,7015,18276,25291,0.277371396939623,0.722628603060377,23214,27352,6438.8996085564,16775.1003914436,7586.66244909256,19765.3375509074"
"MA,""Maranhão"",""Apicum-Açu"",2100832,5553,5546,11099,0.50031534372466,0.49968465627534,9162,5797,14959,0.612474095862023,0.387525904137977,13076,18374,8008.71127749181,5067.28872250819,11253.5990373688,7120.40096263119"
"MA,""Maranhão"",""Araguanã"",2100873,3899,5224,9123,0.427381343856188,0.572618656143812,5377,8596,13973,0.384813569025979,0.615186430974021,8664,15332,3334.02476204108,5329.97523795892,5899.96164030631,9432.0383596937"
"MA,""Maranhão"",""Arame"",2100956,11461,18382,29843,0.384043159199812,0.615956840800188,12551,19151,31702,0.395905621096461,0.604094378903539,26827,32145,10620.9600971548,16206.0399028452,12726.3861901457,19418.6138098543"
"MA,""Maranhão"",""Arari"",2101004,15453,10913,26366,0.586095729348403,0.413904270651597,17483,11005,28488,0.61369699522606,0.38630300477394,27504,29388,16879.1221566976,10624.8778433024,18035.3272957035,11352.6727042965"
"MA,""Maranhão"",""Axixá"",2101103,1202,8940,10142,0.118517057779531,0.881482942220469,4703,6704,11407,0.412290698693785,0.587709301306215,10721,11975,4420.16858069606,6300.83141930394,4937.18111685807,7037.81888314193"
"MA,""Maranhão"",""Bacabal"",2101202,71408,20415,91823,0.777670082659029,0.222329917340971,77860,22154,100014,0.778491011258424,0.221508988741576,96883,103359,75422.5446437499,21460.4553562501,80464.0524326594,22894.9475673406"
"MA,""Maranhão"",""Bacabeira"",2101251,1892,8624,10516,0.179916317991632,0.820083682008368,3324,11601,14925,0.222713567839196,0.777286432160804,11395,17053,2537.82110552764,8857.17889447236,3797.93447236181,13255.0655276382"
"MA,""Maranhão"",""Bacuri"",2101301,7649,7882,15531,0.492498873221299,0.507501126778701,8686,7918,16604,0.523126957359672,0.476873042640328,16824,17435,8801.08793061913,8022.91206938087,9120.71850156589,8314.28149843411"
"MA,""Maranhão"",""Bacurituba"",2101350,1139,3532,4671,0.243845001070435,0.756154998929565,1424,3869,5293,0.269034573965615,0.730965426034385,5096,5574,1371.00018892877,3724.99981107123,1499.59871528434,4074.40128471566"
"MA,""Maranhão"",""Balsas"",2101400,50144,10019,60163,0.833469075677742,0.166530924322258,72771,10757,83528,0.871216837467676,0.128783162532324,73848,94779,64337.6210133129,9510.37898668709,82573.0606383488,12205.9393616512"
"MA,""Maranhão"",""Barra do Corda"",2101608,43412,34735,78147,0.555517166365951,0.444482833634049,51648,31182,82830,0.623542194856936,0.376457805143064,78497,87135,48946.1916696849,29550.8083303151,54332.3491488591,32802.6508511409"
"MA,""Maranhão"",""Bela Vista do Maranhão"",2101772,3464,6436,9900,0.34989898989899,0.65010101010101,5170,6879,12049,0.429081251556146,0.570918748443854,10829,11103,4646.5208731015,6182.4791268985,4764.08913602789,6338.91086397211"
"MA,""Maranhão"",""Benedito Leite"",2101806,2232,3056,5288,0.422087745839637,0.577912254160363,2813,2656,5469,0.514353629548364,0.485646370451636,5590,5528,2875.23678917535,2714.76321082465,2843.34686414335,2684.65313585665"
"MA,""Maranhão"",""Bequimão"",2101905,5148,14552,19700,0.261319796954315,0.738680203045685,6606,13738,20344,0.324714903657098,0.675285096342902,18461,20881,5994.56183641369,12466.4381635863,6780.37190326386,14100.6280967361"
"MA,""Maranhão"",""Bernardo do Mearim"",2101939,1546,3693,5239,0.295094483680092,0.704905516319908,2324,3672,5996,0.387591727818546,0.612408272181454,6047,5973,2343.76717811875,3703.23282188125,2315.08539026017,3657.91460973983"
"MA,""Maranhão"",""Boa Vista do Gurupi"",2101970,4204,924,5128,0.8198127925117,0.1801872074883,5619,2330,7949,0.706881368725626,0.293118631274374,6331,9320,4475.26594540194,1855.73405459806,6588.13435652283,2731.86564347717"
"MA,""Maranhão"",""Bom Jardim"",2102002,12126,22348,34474,0.351743342809073,0.648256657190927,16386,22663,39049,0.419626622960895,0.580373377039105,38349,41120,16092.2613639274,22256.7386360726,17255.046736152,23864.953263848"
"MA,""Maranhão"",""Bom Jesus das Selvas"",2102036,7967,8578,16545,0.481535207011182,0.518464792988818,13431,15028,28459,0.471942092132542,0.528057907867458,19578,34278,9239.6822797709,10338.3177202291,16177.2310341193,18100.7689658807"
"MA,""Maranhão"",""Bom Lugar"",2102077,1929,9605,11534,0.167244667938269,0.832755332061731,4181,10637,14818,0.2821568362802,0.7178431637198,13413,16214,3784.56964502632,9628.43035497368,4574.89094344716,11639.1090565528"
"MA,""Maranhão"",""Brejo de Areia"",2102150,2064,8354,10418,0.198118640813976,0.801881359186024,2853,2724,5577,0.511565357719204,0.488434642280796,8065,8696,4125.77461000538,3939.22538999462,4448.5723507262,4247.4276492738"
"MA,""Maranhão"",""Buriti Bravo"",2102309,14886,6560,21446,0.694115452765084,0.305884547234916,17014,5885,22899,0.743001877811258,0.256998122188742,21671,23495,16101.5936940478,5569.40630595223,17456.8291191755,6038.17088082449"
"MA,""Maranhão"",""Buriticupu"",2102325,26017,25042,51059,0.509547778060675,0.490452221939325,35789,29448,65237,0.548599721017214,0.451400278982786,66326,71979,36386.4250961877,29939.5749038123,39487.6593190981,32491.3406809019"
