"state_abbrev,""state"",""municipality"",""geocode"",""period"",""zone"",""disease"",""cases"",""inc"""
"PA,""Pará"",""Sapucaia"",1507755,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Senador José Porfírio"",1507805,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Soure"",1507904,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Tailândia"",1507953,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Terra Alta"",1507961,""2004-2008"",""rural"",""chagas"",1,3.30742570249438"
"PA,""Pará"",""Terra Santa"",1507979,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Tomé-Açu"",1508001,""2004-2008"",""rural"",""chagas"",1,0.877624054073118"
"PA,""Pará"",""Tracuateua"",1508035,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Trairão"",1508050,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Tucumã"",1508084,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Tucuruí"",1508100,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Ulianópolis"",1508126,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Uruará"",1508159,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Vigia"",1508209,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Viseu"",1508308,""2004-2008"",""rural"",""chagas"",1,0.552204471524974"
"PA,""Pará"",""Vitória do Xingu"",1508357,""2004-2008"",""rural"",""chagas"",0,0"
"PA,""Pará"",""Xinguara"",1508407,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Amapá"",1600105,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Calçoene"",1600204,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Cutias"",1600212,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Ferreira Gomes"",1600238,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Itaubal"",1600253,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Laranjal do Jari"",1600279,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Macapá"",1600303,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Mazagão"",1600402,""2004-2008"",""rural"",""chagas"",1,2.72710882592457"
"AP,""Amapá"",""Oiapoque"",1600501,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Pedra Branca do Amapari"",1600154,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Porto Grande"",1600535,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Pracuúba"",1600550,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Santana"",1600600,""2004-2008"",""rural"",""chagas"",2,18.4861024533381"
"AP,""Amapá"",""Serra do Navio"",1600055,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Tartarugalzinho"",1600709,""2004-2008"",""rural"",""chagas"",0,0"
"AP,""Amapá"",""Vitória do Jari"",1600808,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Abreulândia"",1700251,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Aguiarnópolis"",1700301,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Aliança do Tocantins"",1700350,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Almas"",1700400,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Alvorada"",1700707,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Ananás"",1701002,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Angico"",1701051,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Aparecida do Rio Negro"",1701101,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Aragominas"",1701309,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Araguacema"",1701903,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Araguaçu"",1702000,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Araguaína"",1702109,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Araguanã"",1702158,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Araguatins"",1702208,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Arapoema"",1702307,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Arraias"",1702406,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Augustinópolis"",1702554,""2004-2008"",""rural"",""chagas"",1,7.70598372293323"
"TO,""Tocantins"",""Aurora do Tocantins"",1702703,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Axixá do Tocantins"",1702901,""2004-2008"",""rural"",""chagas"",2,28.1295103888121"
"TO,""Tocantins"",""Babaçulândia"",1703008,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Bandeirantes do Tocantins"",1703057,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Barra do Ouro"",1703073,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Barrolândia"",1703107,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Bernardo Sayão"",1703206,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Bom Jesus do Tocantins"",1703305,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Brasilândia do Tocantins"",1703602,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Brejinho de Nazaré"",1703701,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Buriti do Tocantins"",1703800,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Cachoeirinha"",1703826,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Campos Lindos"",1703842,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Cariri do Tocantins"",1703867,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Carmolândia"",1703883,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Carrasco Bonito"",1703891,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Caseara"",1703909,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Centenário"",1704105,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Chapada da Natividade"",1705102,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Chapada de Areia"",1704600,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Colinas do Tocantins"",1705508,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Colméia"",1716703,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Combinado"",1705557,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Conceição do Tocantins"",1705607,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Couto Magalhães"",1706001,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Cristalândia"",1706100,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Crixás do Tocantins"",1706258,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Darcinópolis"",1706506,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Dianópolis"",1707009,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Divinópolis do Tocantins"",1707108,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Dois Irmãos do Tocantins"",1707207,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Dueré"",1707306,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Esperantina"",1707405,""2004-2008"",""rural"",""chagas"",1,4.06972684127438"
"TO,""Tocantins"",""Fátima"",1707553,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Figueirópolis"",1707652,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Filadélfia"",1707702,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Formoso do Araguaia"",1708205,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Fortaleza do Tabocão"",1708254,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Goianorte"",1708304,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Goiatins"",1709005,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Guaraí"",1709302,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Gurupi"",1709500,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Ipueiras"",1709807,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Itacajá"",1710508,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Itaguatins"",1710706,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Itapiratins"",1710904,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Itaporã do Tocantins"",1711100,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Jaú do Tocantins"",1711506,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Juarina"",1711803,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Lagoa da Confusão"",1711902,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Lagoa do Tocantins"",1711951,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Lajeado"",1712009,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Lavandeira"",1712157,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Lizarda"",1712405,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Luzinópolis"",1712454,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Marianópolis do Tocantins"",1712504,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Mateiros"",1712702,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Maurilândia do Tocantins"",1712801,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Miracema do Tocantins"",1713205,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Miranorte"",1713304,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Monte do Carmo"",1713601,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Monte Santo do Tocantins"",1713700,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Muricilândia"",1713957,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Natividade"",1714203,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Nazaré"",1714302,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Nova Olinda"",1714880,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Nova Rosalândia"",1715002,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Novo Acordo"",1715101,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Novo Alegre"",1715150,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Novo Jardim"",1715259,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Oliveira de Fátima"",1715507,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Palmas"",1721000,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Palmeirante"",1715705,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Palmeiras do Tocantins"",1713809,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Palmeirópolis"",1715754,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Paraíso do Tocantins"",1716109,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Paranã"",1716208,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Pau D'Arco"",1716307,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Pedro Afonso"",1716505,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Peixe"",1716604,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Pequizeiro"",1716653,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Pindorama do Tocantins"",1717008,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Piraquê"",1717206,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Pium"",1717503,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Ponte Alta do Bom Jesus"",1717800,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Ponte Alta do Tocantins"",1717909,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Porto Alegre do Tocantins"",1718006,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Porto Nacional"",1718204,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Praia Norte"",1718303,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Presidente Kennedy"",1718402,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Pugmil"",1718451,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Recursolândia"",1718501,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Riachinho"",1718550,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Rio da Conceição"",1718659,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Rio dos Bois"",1718709,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Rio Sono"",1718758,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Sampaio"",1718808,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Sandolândia"",1718840,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Santa Fé do Araguaia"",1718865,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Santa Maria do Tocantins"",1718881,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Santa Rita do Tocantins"",1718899,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Santa Rosa do Tocantins"",1718907,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Santa Tereza do Tocantins"",1719004,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Santa Terezinha do Tocantins"",1720002,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""São Bento do Tocantins"",1720101,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""São Félix do Tocantins"",1720150,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""São Miguel do Tocantins"",1720200,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""São Salvador do Tocantins"",1720259,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""São Sebastião do Tocantins"",1720309,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""São Valério"",1720499,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Silvanópolis"",1720655,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Sítio Novo do Tocantins"",1720804,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Sucupira"",1720853,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Taguatinga"",1720903,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Taipas do Tocantins"",1720937,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Talismã"",1720978,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Tocantínia"",1721109,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Tocantinópolis"",1721208,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Tupirama"",1721257,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Tupiratins"",1721307,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Wanderlândia"",1722081,""2004-2008"",""rural"",""chagas"",0,0"
"TO,""Tocantins"",""Xambioá"",1722107,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Açailândia"",2100055,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Alcântara"",2100204,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Altamira do Maranhão"",2100402,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Alto Alegre do Maranhão"",2100436,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Alto Alegre do Pindaré"",2100477,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Alto Parnaíba"",2100501,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Amapá do Maranhão"",2100550,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Amarante do Maranhão"",2100600,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Anajatuba"",2100709,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Apicum-Açu"",2100832,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Araguanã"",2100873,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Arame"",2100956,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Arari"",2101004,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Axixá"",2101103,""2004-2008"",""rural"",""chagas"",1,3.17418427332078"
"MA,""Maranhão"",""Bacabal"",2101202,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bacabeira"",2101251,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bacuri"",2101301,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bacurituba"",2101350,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Balsas"",2101400,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Barra do Corda"",2101608,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bela Vista do Maranhão"",2101772,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Benedito Leite"",2101806,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bequimão"",2101905,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bernardo do Mearim"",2101939,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Boa Vista do Gurupi"",2101970,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bom Jardim"",2102002,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bom Jesus das Selvas"",2102036,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Bom Lugar"",2102077,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Brejo de Areia"",2102150,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Buriti Bravo"",2102309,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Buriticupu"",2102325,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Buritirana"",2102358,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cachoeira Grande"",2102374,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cajapió"",2102408,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cajari"",2102507,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Campestre do Maranhão"",2102556,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cândido Mendes"",2102606,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cantanhede"",2102705,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Capinzal do Norte"",2102754,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Carolina"",2102804,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Carutapera"",2102903,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cedral"",2103109,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Central do Maranhão"",2103125,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Centro do Guilherme"",2103158,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Centro Novo do Maranhão"",2103174,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cidelândia"",2103257,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Codó"",2103307,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Colinas"",2103505,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Conceição do Lago-Açu"",2103554,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Coroatá"",2103604,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Cururupu"",2103703,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Davinópolis"",2103752,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Dom Pedro"",2103802,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Esperantinópolis"",2104008,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Estreito"",2104057,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Feira Nova do Maranhão"",2104073,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Fernando Falcão"",2104081,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Formosa da Serra Negra"",2104099,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Fortaleza dos Nogueiras"",2104107,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Fortuna"",2104206,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Godofredo Viana"",2104305,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Gonçalves Dias"",2104404,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Governador Archer"",2104503,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Governador Edison Lobão"",2104552,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Governador Eugênio Barros"",2104602,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Governador Luiz Rocha"",2104628,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Governador Newton Bello"",2104651,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Governador Nunes Freire"",2104677,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Graça Aranha"",2104701,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Grajaú"",2104800,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Guimarães"",2104909,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Icatu"",2105104,""2004-2008"",""rural"",""chagas"",1,1.31386801510508"
"MA,""Maranhão"",""Igarapé do Meio"",2105153,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Igarapé Grande"",2105203,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Imperatriz"",2105302,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Itaipava do Grajaú"",2105351,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Itapecuru Mirim"",2105401,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Itinga do Maranhão"",2105427,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Jatobá"",2105450,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Jenipapo dos Vieiras"",2105476,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""João Lisboa"",2105500,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Joselândia"",2105609,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Junco do Maranhão"",2105658,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Lago da Pedra"",2105708,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Lago do Junco"",2105807,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Lago dos Rodrigues"",2105948,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Lago Verde"",2105906,""2004-2008"",""rural"",""chagas"",0,0"
"MA,""Maranhão"",""Lagoa Grande do Maranhão"",2105963,""2004-2008"",""rural"",""chagas"",0,0"
