"state_abbrev,""state"",""municipality"",""geocode"",""year"",""sit"",""carpond"",""h"",""a"",""ipm"",""csaude"",""ceduca"",""ccv"",""cnv"",""totpescar"",""totpesres"""
"PA,""Pará"",""Acará"",1500206,2000,""rural"",0.429657939,0.971768549,0.454244555,0.441420572,0.04928833,0.322950882,0.296881489,0.330879299,4165,4286"
"PA,""Pará"",""Afuá"",1500305,2000,""rural"",0.447363946,0.960602036,0.482733158,0.463714454,0.111929867,0.305400681,0.285160343,0.297509109,2170,2259"
"PA,""Pará"",""Água Azul do Norte"",1500347,2000,""rural"",0.380193414,0.893300248,0.429690807,0.383842904,0.083231683,0.323364515,0.249810487,0.343593315,1440,1612"
"PA,""Pará"",""Alenquer"",1500404,2000,""rural"",0.489479853,0.980780431,0.521414433,0.511393072,0.121005136,0.273708872,0.268692412,0.33659358,1684,1717"
"PA,""Pará"",""Almeirim"",1500503,2000,""rural"",0.328823617,0.742574257,0.494698413,0.367350306,0.143425528,0.280754669,0.247384971,0.328434833,1050,1414"
"PA,""Pará"",""Altamira"",1500602,2000,""rural"",0.341371535,0.749601276,0.461524823,0.345959596,0.140606992,0.294660008,0.255282367,0.309450634,940,1254"
"PA,""Pará"",""Anajás"",1500701,2000,""rural"",0.446419123,0.920254058,0.497898408,0.45819303,0.117441481,0.311380364,0.269372802,0.301805353,1304,1417"
"PA,""Pará"",""Ananindeua"",1500800,2000,""rural"",0.398746867,0.909090909,0.442721088,0.402473717,0.23394284,0.172095882,0.318070068,0.275891211,70,77"
"PA,""Pará"",""Anapu"",1500859,2000,""rural"",0.440408714,0.934320074,0.497227723,0.464569843,0.121465552,0.27479092,0.238948626,0.364794902,1010,1081"
"PA,""Pará"",""Augusto Corrêa"",1500909,2000,""rural"",0.512243108,0.966942149,0.55924117,0.540753859,0.166841871,0.283234949,0.236192536,0.313730643,2106,2178"
"PA,""Pará"",""Aurora do Pará"",1500958,2000,""rural"",0.442410714,0.958607096,0.476435262,0.456714223,0.099982874,0.310138722,0.265833191,0.324045213,1459,1522"
"PA,""Pará"",""Aveiro"",1501006,2000,""rural"",0.485217059,0.955892986,0.518518118,0.495647833,0.091176859,0.280338448,0.265819619,0.362665074,1322,1383"
"PA,""Pará"",""Bagre"",1501105,2000,""rural"",0.461284271,0.979492715,0.489245704,0.479212602,0.096848924,0.286511401,0.260945108,0.355694567,1815,1853"
"PA,""Pará"",""Baião"",1501204,2000,""rural"",0.453867537,0.946146704,0.48491051,0.458796481,0.118897327,0.254322225,0.264320683,0.362459765,1019,1077"
"PA,""Pará"",""Bannach"",1501253,2000,""rural"",0.392114286,0.891941392,0.444793194,0.396729461,0.096946515,0.290839544,0.272208666,0.340005276,487,546"
"PA,""Pará"",""Barcarena"",1501303,2000,""rural"",0.287297589,0.634625597,0.445820881,0.282929343,0.186295431,0.271074713,0.250282113,0.292347743,2390,3766"
"PA,""Pará"",""Belém"",1501402,2000,""rural"",0.375631017,0.816524909,0.45492843,0.371460395,0.185632287,0.2791299,0.249184184,0.28605363,672,823"
"PA,""Pará"",""Belterra"",1501451,2000,""rural"",0.49257885,0.97255113,0.525671331,0.511242247,0.158439716,0.260206089,0.261948149,0.319406045,1807,1858"
"PA,""Pará"",""Benevides"",1501501,2000,""rural"",0.272371968,0.55838767,0.409498534,0.228658932,0.286456726,0.293153678,0.184613675,0.235775921,942,1687"
"PA,""Pará"",""Bom Jesus do Tocantins"",1501576,2000,""rural"",0.396391828,0.90945674,0.444725383,0.404458497,0.085814119,0.334274321,0.249506475,0.330405085,1356,1491"
"PA,""Pará"",""Bonito"",1501600,2000,""rural"",0.443124098,0.929274293,0.481001229,0.446982077,0.142406463,0.289628603,0.256459396,0.311505538,1511,1626"
"PA,""Pará"",""Bragança"",1501709,2000,""rural"",0.493112245,0.950728155,0.535395164,0.509015257,0.185132834,0.282527248,0.232050409,0.30028951,3917,4120"
"PA,""Pará"",""Brasil Novo"",1501725,2000,""rural"",0.439176587,0.939170507,0.480543483,0.451312267,0.117935652,0.295434765,0.256511867,0.330117717,1019,1085"
"PA,""Pará"",""Brejo Grande do Araguaia"",1501758,2000,""rural"",0.420469577,0.901664145,0.485274848,0.437554931,0.17633403,0.259891005,0.23202496,0.331750004,596,661"
"PA,""Pará"",""Breu Branco"",1501782,2000,""rural"",0.41131661,0.904466501,0.464546998,0.420167198,0.155763349,0.301068654,0.241976307,0.30119169,1458,1612"
"PA,""Pará"",""Breves"",1501808,2000,""rural"",0.481799899,0.958622462,0.522172858,0.500566631,0.140935118,0.289614393,0.259572928,0.30987756,3730,3891"
"PA,""Pará"",""Bujaru"",1501907,2000,""rural"",0.495725108,0.975320829,0.52304921,0.510140789,0.114412021,0.30590501,0.258748782,0.320934186,1976,2026"
"PA,""Pará"",""Cachoeira do Piriá"",1501956,2000,""rural"",0.481858281,0.976969697,0.51748395,0.505566138,0.157239466,0.276184695,0.237272042,0.329303797,2418,2475"
"PA,""Pará"",""Cachoeira do Arari"",1502004,2000,""rural"",0.441494845,0.970242215,0.466362679,0.452484759,0.084500734,0.323983205,0.291519338,0.299996723,1402,1445"
"PA,""Pará"",""Cametá"",1502103,2000,""rural"",0.48709984,0.983220924,0.506078061,0.497586539,0.129842069,0.256212867,0.280074904,0.33387016,5977,6079"
"PA,""Pará"",""Canaã dos Carajás"",1502152,2000,""rural"",0.374724623,0.874890639,0.424645238,0.371518144,0.098317363,0.293578393,0.256516644,0.3515876,1000,1143"
"PA,""Pará"",""Capanema"",1502202,2000,""rural"",0.447647966,0.931800766,0.505339521,0.470875753,0.160294784,0.288042404,0.254100362,0.29756245,1216,1305"
"PA,""Pará"",""Capitão Poço"",1502301,2000,""rural"",0.518373984,0.986278286,0.54099864,0.533575212,0.146516664,0.302395055,0.233737021,0.31735126,4097,4154"
"PA,""Pará"",""Castanhal"",1502400,2000,""rural"",0.37599626,0.80262336,0.449577543,0.360841438,0.14194043,0.325424399,0.25161043,0.281024741,1285,1601"
"PA,""Pará"",""Chaves"",1502509,2000,""rural"",0.44925622,0.95904,0.478324356,0.45873219,0.060863398,0.328673977,0.298960614,0.311502011,2997,3125"
"PA,""Pará"",""Colares"",1502608,2000,""rural"",0.44047619,0.893216924,0.486899391,0.434906777,0.206925458,0.226356891,0.225676699,0.341040951,1330,1489"
"PA,""Pará"",""Conceição do Araguaia"",1502707,2000,""rural"",0.412962292,0.875311721,0.481968186,0.421872402,0.144085121,0.304549149,0.223886111,0.327479619,1404,1604"
"PA,""Pará"",""Concórdia do Pará"",1502756,2000,""rural"",0.494230769,0.983549784,0.525526073,0.516881055,0.112647015,0.308767284,0.248684887,0.329900813,1136,1155"
"PA,""Pará"",""Cumaru do Norte"",1502764,2000,""rural"",0.323337438,0.753521127,0.422396529,0.318284708,0.119847228,0.332806532,0.208086395,0.339259845,642,852"
"PA,""Pará"",""Curionópolis"",1502772,2000,""rural"",0.362262464,0.850828729,0.426279375,0.362690739,0.154233953,0.301486123,0.244951808,0.299328117,616,724"
"PA,""Pará"",""Curralinho"",1502806,2000,""rural"",0.45867619,0.961764706,0.496969201,0.477967437,0.111532333,0.305752431,0.278885776,0.30382946,1308,1360"
"PA,""Pará"",""Curuá"",1502855,2000,""rural"",0.496418396,0.974919094,0.517528156,0.504548081,0.176389064,0.226499593,0.267504324,0.329607019,1205,1236"
"PA,""Pará"",""Curuçá"",1502905,2000,""rural"",0.382474092,0.81180061,0.447322174,0.363136414,0.22446298,0.247691338,0.236919249,0.290926433,1596,1966"
"PA,""Pará"",""Dom Eliseu"",1502939,2000,""rural"",0.371667279,0.808631459,0.443815209,0.35888294,0.20016049,0.31131681,0.220956385,0.267566315,1424,1761"
"PA,""Pará"",""Eldorado do Carajás"",1502954,2000,""rural"",0.473738024,0.947923125,0.524785886,0.497456676,0.122133962,0.281136594,0.224906308,0.371823137,1529,1613"
"PA,""Pará"",""Faro"",1503002,2000,""rural"",0.398022599,0.876163873,0.462914326,0.405588809,0.105026974,0.289637229,0.289336606,0.315999191,941,1074"
"PA,""Pará"",""Floresta do Araguaia"",1503044,2000,""rural"",0.438955958,0.945445188,0.481841512,0.455554739,0.132182053,0.280180762,0.223006779,0.364630407,1837,1943"
"PA,""Pará"",""Garrafão do Norte"",1503077,2000,""rural"",0.495151394,0.97515528,0.526590607,0.51350761,0.155381875,0.311926788,0.23918707,0.293504267,2041,2093"
"PA,""Pará"",""Goianésia do Pará"",1503093,2000,""rural"",0.446737213,0.95045045,0.492668134,0.46825665,0.164737948,0.292399837,0.212063605,0.33079861,844,888"
"PA,""Pará"",""Gurupá"",1503101,2000,""rural"",0.506431878,0.980664353,0.542753623,0.532259131,0.135296675,0.294966933,0.267333188,0.302403204,1978,2017"
"PA,""Pará"",""Igarapé-Açu"",1503200,2000,""rural"",0.402968358,0.874115983,0.469974187,0.410811949,0.16612494,0.266258971,0.250171125,0.317444963,1236,1414"
"PA,""Pará"",""Igarapé-Miri"",1503309,2000,""rural"",0.474387328,0.967741935,0.50670311,0.490357848,0.128045301,0.289822065,0.28301344,0.299119194,2940,3038"
"PA,""Pará"",""Inhangapi"",1503408,2000,""rural"",0.427623083,0.903429603,0.488963418,0.441744026,0.137909228,0.287906796,0.258525077,0.3156589,1001,1108"
"PA,""Pará"",""Ipixuna do Pará"",1503457,2000,""rural"",0.433783005,0.95273523,0.475471925,0.452998854,0.083083569,0.342880736,0.245903902,0.328131793,2177,2285"
"PA,""Pará"",""Irituia"",1503507,2000,""rural"",0.45438877,0.936883629,0.496394558,0.465063935,0.160253312,0.262696277,0.248061568,0.328988842,3325,3549"
"PA,""Pará"",""Itaituba"",1503606,2000,""rural"",0.395730373,0.855582524,0.469445289,0.401649185,0.125393203,0.29138812,0.256856429,0.326362248,2820,3296"
"PA,""Pará"",""Itupiranga"",1503705,2000,""rural"",0.461549028,0.950043567,0.504360105,0.479164073,0.13926252,0.315399047,0.226201472,0.319136961,3271,3443"
"PA,""Pará"",""Jacareacanga"",1503754,2000,""rural"",0.333195307,0.702159345,0.433737313,0.304552707,0.069679718,0.343508784,0.243791694,0.343019804,943,1343"
"PA,""Pará"",""Jacundá"",1503804,2000,""rural"",0.432977737,0.916292975,0.482595355,0.442198733,0.126761584,0.322537807,0.233965666,0.316734944,613,669"
"PA,""Pará"",""Juruti"",1503903,2000,""rural"",0.502342133,0.998770995,0.524029259,0.523385225,0.129737134,0.231361294,0.290392016,0.348509556,2438,2441"
"PA,""Pará"",""Limoeiro do Ajuru"",1504000,2000,""rural"",0.487620908,0.963453056,0.516758541,0.497872596,0.156304618,0.270105348,0.27762376,0.295966274,1529,1587"
"PA,""Pará"",""Mãe do Rio"",1504059,2000,""rural"",0.457906894,0.90582404,0.508191649,0.460332212,0.146034289,0.279057843,0.239096299,0.335811569,731,807"
"PA,""Pará"",""Magalhães Barata"",1504109,2000,""rural"",0.457729941,0.929521277,0.486627154,0.452330294,0.129353791,0.238618546,0.228679023,0.403348639,699,752"
"PA,""Pará"",""Marabá"",1504208,2000,""rural"",0.402722772,0.852108916,0.487636502,0.415519411,0.176353165,0.294403781,0.222472065,0.306770989,3192,3746"
"PA,""Pará"",""Maracanã"",1504307,2000,""rural"",0.451159951,0.950138504,0.487030404,0.46274634,0.1227167,0.250521653,0.266513306,0.360248341,1715,1805"
"PA,""Pará"",""Marapanim"",1504406,2000,""rural"",0.37363996,0.839490446,0.428596719,0.359802851,0.127015772,0.272324176,0.249353014,0.351307038,1318,1570"
"PA,""Pará"",""Marituba"",1504422,2000,""rural"",0.294811811,0.593806922,0.394014753,0.233968688,0.154730901,0.342873296,0.24704116,0.255354644,652,1098"
"PA,""Pará"",""Medicilândia"",1504455,2000,""rural"",0.402576236,0.869139258,0.462598727,0.402062715,0.108781236,0.306473002,0.253180556,0.331565207,1242,1429"
"PA,""Pará"",""Melgaço"",1504505,2000,""rural"",0.499316281,0.993177942,0.525217379,0.521634316,0.082011454,0.314785935,0.28425707,0.318945541,1747,1759"
"PA,""Pará"",""Mocajuba"",1504604,2000,""rural"",0.508846658,0.987124464,0.530017253,0.523192997,0.125782069,0.264096771,0.258204806,0.351916354,690,699"
"PA,""Pará"",""Moju"",1504703,2000,""rural"",0.440689092,0.948214772,0.473096402,0.448596997,0.088857032,0.305101124,0.279959322,0.326082522,3479,3669"
"PA,""Pará"",""Monte Alegre"",1504802,2000,""rural"",0.467921267,0.969244484,0.497067744,0.481780169,0.127558831,0.275741409,0.268169272,0.328530488,4349,4487"
"PA,""Pará"",""Muaná"",1504901,2000,""rural"",0.441071429,0.930910722,0.482681583,0.449333462,0.105584835,0.31950021,0.27728054,0.297634415,2075,2229"
"PA,""Pará"",""Nova Esperança do Piriá"",1504950,2000,""rural"",0.525020596,0.986601705,0.553821282,0.546401021,0.138209225,0.297409904,0.233068839,0.331312032,1620,1642"
"PA,""Pará"",""Nova Ipixuna"",1504976,2000,""rural"",0.404684096,0.922134102,0.449908783,0.414876232,0.12468864,0.315559289,0.233302439,0.326449632,1279,1387"
"PA,""Pará"",""Nova Timboteua"",1505007,2000,""rural"",0.392907801,0.906793049,0.422278912,0.382919582,0.075292477,0.294637683,0.290119152,0.339950689,574,633"
"PA,""Pará"",""Novo Progresso"",1505031,2000,""rural"",0.325187567,0.719463087,0.403220505,0.290102269,0.020821169,0.324270433,0.287530433,0.367377965,1072,1490"
"PA,""Pará"",""Novo Repartimento"",1505064,2000,""rural"",0.465435288,0.950159067,0.509811685,0.484402195,0.126242926,0.282526318,0.238699208,0.352531548,2688,2829"
"PA,""Pará"",""Óbidos"",1505106,2000,""rural"",0.479453441,0.97953869,0.517815094,0.507219919,0.136056204,0.267344939,0.264122969,0.332475888,2633,2688"
"PA,""Pará"",""Oeiras do Pará"",1505205,2000,""rural"",0.477139277,0.987524622,0.511323772,0.504944814,0.098825671,0.293117808,0.276275337,0.331781184,1504,1523"
"PA,""Pará"",""Oriximiná"",1505304,2000,""rural"",0.386861584,0.806666667,0.497818848,0.401573871,0.121317527,0.261258358,0.285461052,0.331963064,1573,1950"
"PA,""Pará"",""Ourém"",1505403,2000,""rural"",0.437807882,0.905294118,0.490284353,0.443851541,0.170300716,0.289687924,0.239831498,0.300179862,1539,1700"
"PA,""Pará"",""Ourilândia do Norte"",1505437,2000,""rural"",0.416091528,0.947194719,0.437476356,0.414375295,0.082433524,0.301459796,0.251567318,0.364539362,1435,1515"
"PA,""Pará"",""Pacajá"",1505486,2000,""rural"",0.422430485,0.929148835,0.462203295,0.429455653,0.100758988,0.31381073,0.23770105,0.347729232,1954,2103"
"PA,""Pará"",""Palestina do Pará"",1505494,2000,""rural"",0.438884108,0.944640754,0.489460872,0.462364687,0.124188755,0.296991569,0.251470856,0.32734882,802,849"
"PA,""Pará"",""Paragominas"",1505502,2000,""rural"",0.37679803,0.839731286,0.461189116,0.387274929,0.175323181,0.337223504,0.210281615,0.2771717,1750,2084"
"PA,""Pará"",""Parauapebas"",1505536,2000,""rural"",0.28507326,0.620214395,0.485126396,0.300882374,0.205495637,0.280356277,0.186500242,0.327647843,810,1306"
"PA,""Pará"",""Pau D'Arco"",1505551,2000,""rural"",0.439217863,0.929487179,0.485229885,0.451014957,0.157526945,0.252279995,0.229776146,0.360416913,870,936"
"PA,""Pará"",""Peixe-Boi"",1505601,2000,""rural"",0.461917773,0.912727273,0.526092456,0.480178932,0.15776947,0.278515705,0.249816687,0.313898138,753,825"
"PA,""Pará"",""Piçarra"",1505635,2000,""rural"",0.423754663,0.920824742,0.473698633,0.436193422,0.116991512,0.323873471,0.251033735,0.308101282,2233,2425"
"PA,""Pará"",""Placas"",1505650,2000,""rural"",0.455656214,0.965639212,0.488548753,0.471761833,0.099077066,0.293125301,0.250638199,0.357159434,1911,1979"
"PA,""Pará"",""Ponta de Pedras"",1505700,2000,""rural"",0.41856685,0.967583497,0.434145516,0.420072037,0.077753527,0.310624367,0.306337205,0.305284901,985,1018"
"PA,""Pará"",""Portel"",1505809,2000,""rural"",0.44469369,0.950172669,0.485993671,0.461777903,0.080393254,0.285160125,0.252244805,0.382201816,1926,2027"
"PA,""Pará"",""Porto de Moz"",1505908,2000,""rural"",0.442264257,0.927446954,0.501122826,0.464764838,0.11376666,0.30926859,0.257829019,0.319135731,1355,1461"
"PA,""Pará"",""Prainha"",1506005,2000,""rural"",0.457942807,0.957843535,0.487372791,0.466826877,0.065557435,0.321781359,0.279968079,0.332693127,2363,2467"
"PA,""Pará"",""Primavera"",1506104,2000,""rural"",0.411418511,0.867268041,0.46526569,0.403510064,0.080639029,0.3119107,0.247848105,0.359602166,673,776"
"PA,""Pará"",""Quatipuru"",1506112,2000,""rural"",0.460110294,0.913242009,0.511795635,0.467393274,0.204345888,0.285487216,0.221151796,0.2890151,1200,1314"
"PA,""Pará"",""Redenção"",1506138,2000,""rural"",0.370614828,0.801204819,0.44018976,0.352682157,0.128106064,0.291085445,0.23577616,0.345032332,266,332"
"PA,""Pará"",""Rio Maria"",1506161,2000,""rural"",0.355682273,0.843589744,0.408539586,0.344639805,0.115319209,0.296977964,0.246581166,0.341121661,329,390"
"PA,""Pará"",""Rondon do Pará"",1506187,2000,""rural"",0.409772863,0.904929577,0.461844543,0.417936787,0.125848771,0.346128,0.229356188,0.298667041,1028,1136"
"PA,""Pará"",""Rurópolis"",1506195,2000,""rural"",0.493887423,0.985994398,0.516409632,0.509177004,0.123549367,0.308988028,0.251552144,0.31591046,2112,2142"
"PA,""Pará"",""Salinópolis"",1506203,2000,""rural"",0.442671131,0.966257669,0.456817838,0.441403739,0.149411784,0.271605143,0.262091103,0.31689197,315,326"
"PA,""Pará"",""Salvaterra"",1506302,2000,""rural"",0.390596963,0.845360825,0.458893313,0.38793043,0.175585284,0.236644671,0.249887011,0.337883034,574,679"
"PA,""Pará"",""Santa Bárbara do Pará"",1506351,2000,""rural"",0.300470219,0.638366818,0.410681653,0.26216554,0.225575195,0.280578461,0.233167941,0.260678403,985,1543"
"PA,""Pará"",""Santa Cruz do Arari"",1506401,2000,""rural"",0.391109831,0.948885976,0.442771639,0.420139799,0.082666112,0.350681086,0.264375585,0.302277217,724,763"
"PA,""Pará"",""Santa Izabel do Pará"",1506500,2000,""rural"",0.264440322,0.688562597,0.415779488,0.286290204,0.155212638,0.33246997,0.227131041,0.285186352,891,1294"
"PA,""Pará"",""Santa Luzia do Pará"",1506559,2000,""rural"",0.467070875,0.954916273,0.509409258,0.48644319,0.133062508,0.299298698,0.244405028,0.323233767,2224,2329"
"PA,""Pará"",""Santa Maria das Barreiras"",1506583,2000,""rural"",0.381685696,0.805181863,0.473579679,0.381317769,0.185546997,0.288229401,0.20818037,0.318043232,1616,2007"
"PA,""Pará"",""Santa Maria do Pará"",1506609,2000,""rural"",0.418161435,0.836363636,0.484790781,0.405461381,0.184089415,0.293244997,0.23449485,0.288170738,874,1045"
"PA,""Pará"",""Santana do Araguaia"",1506708,2000,""rural"",0.409799499,0.884476534,0.457164237,0.40435104,0.097763285,0.295224288,0.239083206,0.367929221,1225,1385"
"PA,""Pará"",""Santarém"",1506807,2000,""rural"",0.46293038,0.921758141,0.524465764,0.483430588,0.162382666,0.260661171,0.262925104,0.314031059,8011,8691"
"PA,""Pará"",""Santarém Novo"",1506906,2000,""rural"",0.408597884,0.888888889,0.443743236,0.394438432,0.135245339,0.28062741,0.260658811,0.323468439,704,792"
"PA,""Pará"",""Santo Antônio do Tauá"",1507003,2000,""rural"",0.375705667,0.804037006,0.442959255,0.356155633,0.128108537,0.285931957,0.271650821,0.314308686,956,1189"
"PA,""Pará"",""São Caetano de Odivelas"",1507102,2000,""rural"",0.443634345,0.922465209,0.479879926,0.442672536,0.192835146,0.258516986,0.244322009,0.304325859,1856,2012"
"PA,""Pará"",""São Domingos do Araguaia"",1507151,2000,""rural"",0.39108609,0.904967603,0.43321116,0.392042065,0.10467427,0.285558755,0.273982935,0.33578404,838,926"
"PA,""Pará"",""São Domingos do Capim"",1507201,2000,""rural"",0.469381292,0.958192568,0.511607799,0.49021879,0.122325413,0.3048803,0.229421682,0.343372604,2269,2368"
"PA,""Pará"",""São Félix do Xingu"",1507300,2000,""rural"",0.398980242,0.940231936,0.43787273,0.411701924,0.075565873,0.312284775,0.247862256,0.364287096,2108,2242"
"PA,""Pará"",""São Francisco do Pará"",1507409,2000,""rural"",0.381712132,0.815263158,0.453278613,0.369541353,0.154174042,0.315113227,0.235966144,0.294746587,1549,1900"
"PA,""Pará"",""São Geraldo do Araguaia"",1507458,2000,""rural"",0.407351949,0.916666667,0.455931767,0.417937453,0.126598017,0.288801727,0.262012682,0.322587573,1386,1512"
"PA,""Pará"",""São João da Ponta"",1507466,2000,""rural"",0.384010989,0.790540541,0.458923484,0.362797619,0.204864421,0.242500499,0.248597654,0.304037425,468,592"
"PA,""Pará"",""São João de Pirabas"",1507474,2000,""rural"",0.451605442,0.922155689,0.498794063,0.459965783,0.13343872,0.273929081,0.254478954,0.338153245,924,1002"
"PA,""Pará"",""São João do Araguaia"",1507508,2000,""rural"",0.443823738,0.903348073,0.493806194,0.446078874,0.155067773,0.301992717,0.223244993,0.319694517,1430,1583"
"PA,""Pará"",""São Miguel do Guamá"",1507607,2000,""rural"",0.463148444,0.935585586,0.498826146,0.466694552,0.11654709,0.300979441,0.268254793,0.314218676,2077,2220"
"PA,""Pará"",""São Sebastião da Boa Vista"",1507706,2000,""rural"",0.456851312,0.974288338,0.493909609,0.481210372,0.14455056,0.277015484,0.28780623,0.290627726,1061,1089"
"PA,""Pará"",""Sapucaia"",1507755,2000,""rural"",0.261645022,0.533333333,0.378295068,0.20175737,0.177016016,0.320595673,0.22506322,0.277325091,112,210"
"PA,""Pará"",""Senador José Porfírio"",1507805,2000,""rural"",0.456255356,0.93593166,0.528058023,0.494226222,0.12504244,0.298697491,0.244451989,0.33180808,1753,1873"
